From Date,To Date,PM10,PM2.5,NO2,CO,Ozone,SO2
01-06-2018 00:00,01-06-2018 01:00,167.0,68.0,15.41,0.79,128.07,16.53
01-06-2018 01:00,01-06-2018 02:00,171.0,86.0,14.36,0.84,None,23.51
01-06-2018 02:00,01-06-2018 03:00,169.0,79.0,11.93,0.34,74.6,3.94
01-06-2018 03:00,01-06-2018 04:00,172.0,67.0,12.04,0.9,47.84,5.1
01-06-2018 04:00,01-06-2018 05:00,152.0,73.0,10.95,0.81,23.88,4.66
01-06-2018 05:00,01-06-2018 06:00,193.0,58.0,10.75,0.29,9.25,2.24
01-06-2018 06:00,01-06-2018 07:00,191.0,55.0,12.25,0.03,1.12,1.88
01-06-2018 07:00,01-06-2018 08:00,168.0,56.0,15.38,0.04,1.58,0.89
01-06-2018 08:00,01-06-2018 09:00,149.0,46.0,16.33,0.06,2.02,1.28
01-06-2018 09:00,01-06-2018 10:00,151.0,46.0,12.77,0.29,25.41,1.62
01-06-2018 10:00,01-06-2018 11:00,196.0,62.0,11.46,0.75,81.52,2.72
01-06-2018 11:00,01-06-2018 12:00,216.0,56.0,11.5,0.95,117.63,2.67
01-06-2018 12:00,01-06-2018 13:00,204.0,48.0,11.43,0.58,158.28,2.31
01-06-2018 13:00,01-06-2018 14:00,210.0,55.0,9.97,0.63,171.86,3.36
01-06-2018 14:00,01-06-2018 15:00,186.0,42.0,9.5,0.48,151.98,3.36
01-06-2018 15:00,01-06-2018 16:00,173.0,47.0,9.52,0.65,162.78,3.48
01-06-2018 16:00,01-06-2018 17:00,184.0,45.0,10.57,0.72,155.4,4.48
01-06-2018 17:00,01-06-2018 18:00,197.0,48.0,11.81,0.43,124.24,4.01
01-06-2018 18:00,01-06-2018 19:00,218.0,56.0,12.7,0.75,112.42,5.09
01-06-2018 19:00,01-06-2018 20:00,227.0,64.0,13.45,0.9,83.52,5.68
01-06-2018 20:00,01-06-2018 21:00,267.0,89.0,11.69,0.79,81.59,4.41
01-06-2018 21:00,01-06-2018 22:00,None,296.0,9.64,0.47,98.9,2.65
01-06-2018 22:00,01-06-2018 23:00,206.0,28.0,12.88,0.4,87.96,2.95
01-06-2018 23:00,02-06-2018 00:00,141.0,30.0,20.46,0.23,43.41,5.33
02-06-2018 00:00,02-06-2018 01:00,79.0,42.0,15.82,0.48,74.82,3.31
02-06-2018 01:00,02-06-2018 02:00,78.0,24.0,13.11,0.41,71.82,2.85
02-06-2018 02:00,02-06-2018 03:00,55.0,41.0,12.5,0.14,66.83,2.0
02-06-2018 03:00,02-06-2018 04:00,51.0,28.0,12.02,0.38,71.55,2.29
02-06-2018 04:00,02-06-2018 05:00,44.0,23.0,12.39,0.4,60.56,2.95
02-06-2018 05:00,02-06-2018 06:00,59.0,25.0,13.21,0.04,15.59,1.16
02-06-2018 06:00,02-06-2018 07:00,66.0,28.0,11.45,0.68,65.93,3.25
02-06-2018 07:00,02-06-2018 08:00,72.0,38.0,11.19,1.01,74.97,3.47
02-06-2018 08:00,02-06-2018 09:00,95.0,36.0,11.19,1.4,90.08,3.5
02-06-2018 09:00,02-06-2018 10:00,92.0,35.0,12.07,1.4,118.38,4.37
02-06-2018 10:00,02-06-2018 11:00,139.0,44.0,12.72,1.11,87.52,3.32
02-06-2018 11:00,02-06-2018 12:00,134.0,38.0,12.68,1.59,98.14,3.34
02-06-2018 12:00,02-06-2018 13:00,127.0,36.0,14.17,0.82,112.68,6.88
02-06-2018 13:00,02-06-2018 14:00,114.0,40.0,11.72,1.27,130.44,4.48
02-06-2018 14:00,02-06-2018 15:00,121.0,36.0,9.93,1.49,147.57,3.43
02-06-2018 15:00,02-06-2018 16:00,132.0,34.0,9.84,1.65,149.52,3.44
02-06-2018 16:00,02-06-2018 17:00,143.0,35.0,10.37,1.88,149.62,3.58
02-06-2018 17:00,02-06-2018 18:00,153.0,39.0,11.52,1.76,104.82,4.44
02-06-2018 18:00,02-06-2018 19:00,177.0,44.0,15.14,1.0,118.58,7.03
02-06-2018 19:00,02-06-2018 20:00,150.0,46.0,23.66,1.11,110.64,16.11
02-06-2018 20:00,02-06-2018 21:00,118.0,52.0,22.23,1.27,87.28,12.9
02-06-2018 21:00,02-06-2018 22:00,94.0,47.0,20.57,1.52,99.16,15.53
02-06-2018 22:00,02-06-2018 23:00,97.0,55.0,17.14,1.69,159.25,15.47
02-06-2018 23:00,03-06-2018 00:00,85.0,45.0,14.46,0.94,112.81,6.67
03-06-2018 00:00,03-06-2018 01:00,68.0,40.0,12.87,1.08,117.31,5.04
03-06-2018 01:00,03-06-2018 02:00,73.0,51.0,11.29,1.28,147.2,12.03
03-06-2018 02:00,03-06-2018 03:00,78.0,44.0,11.23,2.17,123.12,6.12
03-06-2018 03:00,03-06-2018 04:00,63.0,44.0,13.32,5.79,74.23,4.52
03-06-2018 04:00,03-06-2018 05:00,69.0,45.0,12.87,5.25,124.18,13.32
03-06-2018 05:00,03-06-2018 06:00,89.0,72.0,13.72,3.2,39.03,8.27
03-06-2018 06:00,03-06-2018 07:00,78.0,67.0,13.63,0.44,24.62,7.93
03-06-2018 07:00,03-06-2018 08:00,84.0,69.0,12.31,0.38,28.26,6.95
03-06-2018 08:00,03-06-2018 09:00,84.0,48.0,12.48,0.23,40.1,8.66
03-06-2018 09:00,03-06-2018 10:00,85.0,50.0,13.88,0.11,89.56,10.33
03-06-2018 10:00,03-06-2018 11:00,103.0,42.0,12.55,0.11,16.64,7.8
03-06-2018 11:00,03-06-2018 12:00,103.0,52.0,12.9,0.07,67.63,8.34
03-06-2018 12:00,03-06-2018 13:00,97.0,45.0,13.32,0.63,118.56,9.84
03-06-2018 13:00,03-06-2018 14:00,97.0,34.0,9.56,0.5,140.96,4.58
03-06-2018 14:00,03-06-2018 15:00,95.0,33.0,8.06,0.35,151.61,3.37
03-06-2018 15:00,03-06-2018 16:00,121.0,34.0,7.97,0.17,159.27,3.45
03-06-2018 16:00,03-06-2018 17:00,102.0,36.0,8.0,0.35,173.68,4.05
03-06-2018 17:00,03-06-2018 18:00,112.0,40.0,9.33,0.36,129.34,3.76
03-06-2018 18:00,03-06-2018 19:00,130.0,42.0,12.24,0.63,123.69,5.16
03-06-2018 19:00,03-06-2018 20:00,156.0,50.0,14.52,0.81,100.6,4.98
03-06-2018 20:00,03-06-2018 21:00,164.0,48.0,17.0,0.91,86.79,4.38
03-06-2018 21:00,03-06-2018 22:00,155.0,56.0,20.04,0.98,118.15,17.91
03-06-2018 22:00,03-06-2018 23:00,139.0,68.0,18.38,0.94,157.27,17.47
03-06-2018 23:00,04-06-2018 00:00,141.0,66.0,14.03,0.9,1.1,17.34
04-06-2018 00:00,04-06-2018 01:00,106.8,56.0,12.58,0.66,193.0,14.52
04-06-2018 01:00,04-06-2018 02:00,102.08,50.0,9.8,0.66,149.37,5.57
04-06-2018 02:00,04-06-2018 03:00,97.42,44.0,9.02,0.22,100.9,3.82
04-06-2018 03:00,04-06-2018 04:00,89.67,48.0,9.25,0.63,69.67,3.62
04-06-2018 04:00,04-06-2018 05:00,85.33,47.0,9.15,0.77,58.97,3.48
04-06-2018 05:00,04-06-2018 06:00,89.58,42.0,10.16,0.74,41.07,4.6
04-06-2018 06:00,04-06-2018 07:00,103.75,57.0,9.72,0.48,55.02,3.8
04-06-2018 07:00,04-06-2018 08:00,101.33,44.0,10.62,0.43,54.41,3.9
04-06-2018 08:00,04-06-2018 09:00,110.17,57.0,11.5,0.48,63.87,4.58
04-06-2018 09:00,04-06-2018 10:00,118.33,44.0,11.49,0.36,90.25,3.99
04-06-2018 10:00,04-06-2018 11:00,142.83,46.0,11.05,0.33,123.2,3.67
04-06-2018 11:00,04-06-2018 12:00,195.42,55.0,10.39,0.22,126.09,7.97
04-06-2018 12:00,04-06-2018 13:00,169.75,52.0,9.96,0.6,148.58,8.04
04-06-2018 13:00,04-06-2018 14:00,156.0,52.0,9.41,0.68,158.61,6.43
04-06-2018 14:00,04-06-2018 15:00,156.83,57.0,9.16,0.74,161.31,4.43
04-06-2018 15:00,04-06-2018 16:00,152.42,46.0,9.52,0.8,168.84,5.22
04-06-2018 16:00,04-06-2018 17:00,157.5,51.0,10.13,0.89,148.68,5.16
04-06-2018 17:00,04-06-2018 18:00,156.17,50.0,12.48,0.81,104.01,10.15
04-06-2018 18:00,04-06-2018 19:00,166.08,50.0,12.92,0.63,112.3,13.19
04-06-2018 19:00,04-06-2018 20:00,178.0,59.0,14.57,0.73,77.42,4.38
04-06-2018 20:00,04-06-2018 21:00,188.17,61.0,16.22,0.79,71.13,4.67
04-06-2018 21:00,04-06-2018 22:00,153.25,63.0,14.46,0.88,103.73,9.12
04-06-2018 22:00,04-06-2018 23:00,124.33,66.0,15.62,1.32,None,17.8
04-06-2018 23:00,05-06-2018 00:00,111.0,56.0,15.54,1.24,126.27,12.31
05-06-2018 00:00,05-06-2018 01:00,100.83,46.0,14.8,0.72,34.96,5.65
05-06-2018 01:00,05-06-2018 02:00,91.9,None,14.97,None,1.72,None
05-06-2018 02:00,05-06-2018 03:00,83.0,None,15.18,None,1.62,None
05-06-2018 03:00,05-06-2018 04:00,89.0,None,15.07,None,1.92,None
05-06-2018 04:00,05-06-2018 05:00,79.0,None,11.91,None,1.99,None
05-06-2018 05:00,05-06-2018 06:00,78.0,None,9.72,None,1.82,None
05-06-2018 06:00,05-06-2018 07:00,75.0,None,11.55,None,2.08,None
05-06-2018 07:00,05-06-2018 08:00,102.5,None,11.37,None,2.22,None
05-06-2018 08:00,05-06-2018 09:00,103.17,None,12.63,None,2.69,None
05-06-2018 09:00,05-06-2018 10:00,112.17,None,12.47,None,2.62,None
05-06-2018 10:00,05-06-2018 11:00,251.25,46.0,12.02,0.09,18.18,27.85
05-06-2018 11:00,05-06-2018 12:00,232.5,46.0,10.01,2.1,42.1,17.86
05-06-2018 12:00,05-06-2018 13:00,142.83,119.0,18.22,0.12,1.13,None
05-06-2018 13:00,05-06-2018 14:00,114.83,38.33,8.32,0.12,0.68,28.82
05-06-2018 14:00,05-06-2018 15:00,101.08,34.67,7.98,0.15,0.74,28.6
05-06-2018 15:00,05-06-2018 16:00,104.58,30.42,12.43,0.18,26.63,23.48
05-06-2018 16:00,05-06-2018 17:00,89.0,33.0,22.34,0.16,34.17,21.81
05-06-2018 17:00,05-06-2018 18:00,89.0,33.0,13.35,0.13,0.6,27.74
05-06-2018 18:00,05-06-2018 19:00,102.0,44.0,13.01,0.21,81.67,6.92
05-06-2018 19:00,05-06-2018 20:00,132.0,57.0,17.98,0.07,28.36,23.19
05-06-2018 20:00,05-06-2018 21:00,195.0,59.0,15.49,0.46,58.65,6.9
05-06-2018 21:00,05-06-2018 22:00,114.0,53.0,13.48,0.12,44.56,12.18
05-06-2018 22:00,05-06-2018 23:00,116.0,63.0,12.42,0.07,0.84,None
05-06-2018 23:00,06-06-2018 00:00,103.0,55.0,12.74,0.14,0.85,None
06-06-2018 00:00,06-06-2018 01:00,106.0,67.0,10.72,0.8,140.47,9.76
06-06-2018 01:00,06-06-2018 02:00,107.0,72.0,10.52,0.65,63.37,7.16
06-06-2018 02:00,06-06-2018 03:00,118.0,62.0,10.1,0.27,63.6,14.5
06-06-2018 03:00,06-06-2018 04:00,103.0,64.0,11.97,0.47,47.79,9.89
06-06-2018 04:00,06-06-2018 05:00,128.0,99.0,13.09,0.41,6.4,8.84
06-06-2018 05:00,06-06-2018 06:00,150.0,114.0,10.22,0.36,14.34,6.52
06-06-2018 06:00,06-06-2018 07:00,257.0,58.0,8.19,0.47,40.24,3.74
06-06-2018 07:00,06-06-2018 08:00,81.0,30.0,8.99,0.4,45.46,3.5
06-06-2018 08:00,06-06-2018 09:00,66.0,22.0,9.68,0.53,55.37,3.8
06-06-2018 09:00,06-06-2018 10:00,56.0,22.0,9.84,0.68,63.93,3.69
06-06-2018 10:00,06-06-2018 11:00,101.0,19.0,10.05,0.51,72.56,3.51
06-06-2018 11:00,06-06-2018 12:00,127.0,28.0,13.06,0.52,85.83,6.49
06-06-2018 12:00,06-06-2018 13:00,179.0,44.0,14.2,1.15,64.59,6.31
06-06-2018 13:00,06-06-2018 14:00,None,50.0,12.25,1.21,74.35,5.01
06-06-2018 14:00,06-06-2018 15:00,493.0,44.0,12.37,1.19,83.17,4.83
06-06-2018 15:00,06-06-2018 16:00,162.08,36.0,15.71,1.23,93.09,7.27
06-06-2018 16:00,06-06-2018 17:00,143.92,52.0,15.23,1.31,87.11,7.03
06-06-2018 17:00,06-06-2018 18:00,152.33,44.0,13.35,1.12,59.74,4.52
06-06-2018 18:00,06-06-2018 19:00,152.08,45.0,13.94,1.19,58.44,5.16
06-06-2018 19:00,06-06-2018 20:00,197.83,57.0,13.22,1.22,30.56,4.51
06-06-2018 20:00,06-06-2018 21:00,180.0,62.0,13.87,1.43,19.48,4.11
06-06-2018 21:00,06-06-2018 22:00,165.17,58.0,12.65,1.31,28.55,3.05
06-06-2018 22:00,06-06-2018 23:00,128.25,51.0,14.8,1.28,16.7,10.05
06-06-2018 23:00,07-06-2018 00:00,142.42,57.0,17.72,1.41,5.2,20.89
07-06-2018 00:00,07-06-2018 01:00,166.0,75.0,21.03,1.11,1.33,21.19
07-06-2018 01:00,07-06-2018 02:00,194.58,83.0,19.19,1.12,4.5,25.42
07-06-2018 02:00,07-06-2018 03:00,195.17,95.0,15.62,0.99,91.58,13.94
07-06-2018 03:00,07-06-2018 04:00,168.42,83.0,12.44,0.87,73.08,7.69
07-06-2018 04:00,07-06-2018 05:00,137.58,77.0,13.99,0.84,52.68,8.14
07-06-2018 05:00,07-06-2018 06:00,161.58,91.0,15.02,0.69,13.22,9.67
07-06-2018 06:00,07-06-2018 07:00,131.0,77.0,14.62,1.0,15.22,7.14
07-06-2018 07:00,07-06-2018 08:00,143.58,66.0,16.23,1.06,17.88,7.82
07-06-2018 08:00,07-06-2018 09:00,152.33,46.0,15.03,1.08,50.04,5.73
07-06-2018 09:00,07-06-2018 10:00,140.17,48.0,14.43,1.07,79.71,4.5
07-06-2018 10:00,07-06-2018 11:00,143.58,47.0,13.86,1.28,120.0,4.89
07-06-2018 11:00,07-06-2018 12:00,166.92,61.0,12.68,1.39,133.37,4.89
07-06-2018 12:00,07-06-2018 13:00,197.42,62.0,10.6,0.8,183.01,4.32
07-06-2018 13:00,07-06-2018 14:00,197.25,61.0,9.99,0.64,189.4,5.31
07-06-2018 14:00,07-06-2018 15:00,184.17,63.0,9.61,0.47,187.97,5.51
07-06-2018 15:00,07-06-2018 16:00,178.42,55.0,9.61,0.3,192.04,3.79
07-06-2018 16:00,07-06-2018 17:00,174.33,62.0,9.39,0.5,195.87,5.56
07-06-2018 17:00,07-06-2018 18:00,177.67,59.0,11.12,0.41,149.22,3.77
07-06-2018 18:00,07-06-2018 19:00,198.17,59.0,13.75,1.21,115.3,4.24
07-06-2018 19:00,07-06-2018 20:00,235.75,63.0,14.54,1.21,70.8,4.39
07-06-2018 20:00,07-06-2018 21:00,239.0,66.0,16.34,1.48,46.2,3.81
07-06-2018 21:00,07-06-2018 22:00,218.83,79.0,15.97,1.23,34.99,4.34
07-06-2018 22:00,07-06-2018 23:00,212.42,85.0,14.39,1.08,41.13,11.4
07-06-2018 23:00,08-06-2018 00:00,184.5,75.0,14.4,1.08,48.93,12.2
08-06-2018 00:00,08-06-2018 01:00,185.67,86.0,14.22,1.41,None,20.79
08-06-2018 01:00,08-06-2018 02:00,182.33,80.0,13.67,1.79,100.13,11.62
08-06-2018 02:00,08-06-2018 03:00,182.0,78.0,12.63,2.55,74.02,5.2
08-06-2018 03:00,08-06-2018 04:00,177.42,78.0,12.6,3.71,33.07,4.26
08-06-2018 04:00,08-06-2018 05:00,158.67,75.0,9.92,5.37,25.17,3.52
08-06-2018 05:00,08-06-2018 06:00,130.42,66.0,11.66,5.95,16.09,2.71
08-06-2018 06:00,08-06-2018 07:00,135.33,80.0,13.06,0.95,19.02,2.77
08-06-2018 07:00,08-06-2018 08:00,140.58,69.0,16.28,1.57,22.37,7.65
08-06-2018 08:00,08-06-2018 09:00,211.58,130.0,14.48,2.15,38.62,7.82
08-06-2018 09:00,08-06-2018 10:00,171.25,102.0,12.18,2.23,61.41,5.38
08-06-2018 10:00,08-06-2018 11:00,161.5,70.0,11.11,2.57,96.72,4.45
08-06-2018 11:00,08-06-2018 12:00,176.58,68.0,12.16,2.27,102.76,3.8
08-06-2018 12:00,08-06-2018 13:00,269.67,84.0,11.07,0.66,126.7,3.72
08-06-2018 13:00,08-06-2018 14:00,236.75,81.0,10.01,0.93,106.66,4.01
08-06-2018 14:00,08-06-2018 15:00,198.17,62.0,9.12,1.85,97.89,4.14
08-06-2018 15:00,08-06-2018 16:00,184.0,46.0,8.94,2.16,106.22,3.59
08-06-2018 16:00,08-06-2018 17:00,141.75,46.0,9.57,2.08,95.88,4.49
08-06-2018 17:00,08-06-2018 18:00,122.42,42.0,12.18,1.7,74.48,4.72
08-06-2018 18:00,08-06-2018 19:00,110.92,40.0,12.75,1.1,84.43,3.86
08-06-2018 19:00,08-06-2018 20:00,125.58,50.0,13.28,1.13,51.48,3.31
08-06-2018 20:00,08-06-2018 21:00,123.33,59.0,12.83,1.07,35.49,2.97
08-06-2018 21:00,08-06-2018 22:00,108.33,39.0,12.87,1.22,42.67,3.37
08-06-2018 22:00,08-06-2018 23:00,107.0,44.0,11.53,0.92,39.84,3.66
08-06-2018 23:00,09-06-2018 00:00,100.58,34.0,11.62,0.37,13.5,1.63
09-06-2018 00:00,09-06-2018 01:00,80.75,41.0,11.27,0.04,0.84,1.35
09-06-2018 01:00,09-06-2018 02:00,77.17,45.0,10.32,0.04,0.89,0.48
09-06-2018 02:00,09-06-2018 03:00,60.5,40.0,10.32,0.04,1.12,0.48
09-06-2018 03:00,09-06-2018 04:00,59.0,39.0,10.97,0.02,3.57,1.33
09-06-2018 04:00,09-06-2018 05:00,62.67,51.0,9.1,0.02,5.79,2.62
09-06-2018 05:00,09-06-2018 06:00,65.75,50.0,10.18,0.02,3.67,2.56
09-06-2018 06:00,09-06-2018 07:00,64.17,53.0,10.76,None,1.56,1.43
09-06-2018 07:00,09-06-2018 08:00,73.17,46.0,9.12,0.01,4.82,2.12
09-06-2018 08:00,09-06-2018 09:00,74.92,41.0,12.44,0.01,1.32,0.85
09-06-2018 09:00,09-06-2018 10:00,76.83,48.0,10.91,0.03,1.47,0.59
09-06-2018 10:00,09-06-2018 11:00,108.5,46.0,12.05,0.33,68.83,2.79
09-06-2018 11:00,09-06-2018 12:00,113.0,51.0,10.38,0.28,76.07,2.56
09-06-2018 12:00,09-06-2018 13:00,161.0,58.0,9.73,1.21,96.53,3.18
09-06-2018 13:00,09-06-2018 14:00,180.25,59.0,10.76,2.06,77.62,4.68
09-06-2018 14:00,09-06-2018 15:00,198.5,62.0,11.45,1.76,84.66,6.09
09-06-2018 15:00,09-06-2018 16:00,313.67,45.0,9.79,1.8,80.97,3.63
09-06-2018 16:00,09-06-2018 17:00,202.08,39.0,10.37,1.97,77.58,3.72
09-06-2018 17:00,09-06-2018 18:00,155.25,39.0,10.57,1.26,49.9,2.9
09-06-2018 18:00,09-06-2018 19:00,152.0,74.0,10.64,1.32,28.81,2.28
09-06-2018 19:00,09-06-2018 20:00,40.0,18.0,16.88,1.56,11.45,2.67
09-06-2018 20:00,09-06-2018 21:00,51.0,25.0,19.63,1.2,6.59,2.04
09-06-2018 21:00,09-06-2018 22:00,64.83,36.0,31.03,None,8.03,1.66
09-06-2018 22:00,09-06-2018 23:00,103.58,50.0,31.14,None,9.28,2.09
09-06-2018 23:00,10-06-2018 00:00,192.25,134.0,25.0,2.25,7.19,3.97
10-06-2018 00:00,10-06-2018 01:00,244.0,179.0,18.7,2.07,3.23,3.43
10-06-2018 01:00,10-06-2018 02:00,193.0,94.0,29.16,2.75,41.07,4.23
10-06-2018 02:00,10-06-2018 03:00,182.5,113.0,19.97,2.72,26.33,5.17
10-06-2018 03:00,10-06-2018 04:00,109.58,47.0,21.13,2.7,23.0,4.02
10-06-2018 04:00,10-06-2018 05:00,114.92,61.0,20.25,2.78,27.07,3.84
10-06-2018 05:00,10-06-2018 06:00,105.92,53.0,24.4,2.3,25.8,3.22
10-06-2018 06:00,10-06-2018 07:00,112.33,59.0,19.91,1.26,18.99,3.24
10-06-2018 07:00,10-06-2018 08:00,164.33,91.0,24.4,1.51,13.81,4.26
10-06-2018 08:00,10-06-2018 09:00,136.92,89.0,20.25,1.28,17.27,4.09
10-06-2018 09:00,10-06-2018 10:00,113.83,80.0,19.5,1.27,20.17,4.52
10-06-2018 10:00,10-06-2018 11:00,105.58,81.0,18.17,1.18,37.32,5.17
10-06-2018 11:00,10-06-2018 12:00,107.75,90.0,13.98,0.86,51.76,4.03
10-06-2018 12:00,10-06-2018 13:00,81.42,67.0,11.01,0.91,88.1,3.44
10-06-2018 13:00,10-06-2018 14:00,64.33,48.0,12.54,0.76,111.36,4.81
10-06-2018 14:00,10-06-2018 15:00,62.08,50.0,11.22,0.82,126.24,3.5
10-06-2018 15:00,10-06-2018 16:00,69.33,51.0,11.4,0.69,152.86,3.82
10-06-2018 16:00,10-06-2018 17:00,71.83,47.0,13.68,0.56,158.85,4.16
10-06-2018 17:00,10-06-2018 18:00,86.67,57.0,24.68,0.39,75.9,6.78
10-06-2018 18:00,10-06-2018 19:00,75.17,47.0,20.62,0.83,103.86,5.54
10-06-2018 19:00,10-06-2018 20:00,79.5,46.0,18.38,1.29,87.39,4.26
10-06-2018 20:00,10-06-2018 21:00,100.17,62.0,21.28,1.53,39.92,3.27
10-06-2018 21:00,10-06-2018 22:00,99.25,63.0,21.99,2.3,38.37,3.69
10-06-2018 22:00,10-06-2018 23:00,109.08,96.0,22.04,2.28,27.32,3.5
10-06-2018 23:00,11-06-2018 00:00,106.33,83.0,24.0,2.37,49.61,10.58
11-06-2018 00:00,11-06-2018 01:00,107.83,99.0,22.28,1.23,88.74,6.17
11-06-2018 01:00,11-06-2018 02:00,92.42,101.0,27.12,1.24,23.86,4.1
11-06-2018 02:00,11-06-2018 03:00,79.08,74.0,27.32,1.64,10.66,3.75
11-06-2018 03:00,11-06-2018 04:00,100.0,78.0,23.57,1.39,6.67,3.72
11-06-2018 04:00,11-06-2018 05:00,95.58,84.0,20.39,0.9,3.24,2.84
11-06-2018 05:00,11-06-2018 06:00,90.42,56.0,22.05,0.81,6.99,1.73
11-06-2018 06:00,11-06-2018 07:00,88.17,58.0,14.32,0.76,1.59,2.35
11-06-2018 07:00,11-06-2018 08:00,81.58,46.0,12.52,0.73,3.82,3.43
11-06-2018 08:00,11-06-2018 09:00,83.75,46.0,12.95,0.82,10.84,3.91
11-06-2018 09:00,11-06-2018 10:00,81.25,51.0,12.93,1.04,23.01,4.19
11-06-2018 10:00,11-06-2018 11:00,87.42,51.0,13.32,1.14,50.49,4.21
11-06-2018 11:00,11-06-2018 12:00,79.75,48.0,13.72,0.85,69.99,3.64
11-06-2018 12:00,11-06-2018 13:00,79.92,55.0,12.44,0.9,99.62,3.47
11-06-2018 13:00,11-06-2018 14:00,94.67,51.0,11.78,1.43,116.31,3.4
11-06-2018 14:00,11-06-2018 15:00,84.08,48.0,12.17,1.56,144.84,3.08
11-06-2018 15:00,11-06-2018 16:00,123.33,55.0,12.63,1.28,147.42,3.38
11-06-2018 16:00,11-06-2018 17:00,101.33,53.0,12.16,1.27,128.19,3.7
11-06-2018 17:00,11-06-2018 18:00,116.42,63.0,13.06,1.1,107.02,3.25
11-06-2018 18:00,11-06-2018 19:00,126.25,66.0,13.9,0.8,116.59,2.98
11-06-2018 19:00,11-06-2018 20:00,143.5,66.0,17.84,0.8,99.23,4.12
11-06-2018 20:00,11-06-2018 21:00,156.92,80.0,22.32,1.22,66.55,4.93
11-06-2018 21:00,11-06-2018 22:00,158.0,88.0,26.22,1.0,33.99,4.05
11-06-2018 22:00,11-06-2018 23:00,151.58,96.0,22.91,1.84,56.18,4.85
11-06-2018 23:00,12-06-2018 00:00,140.92,80.0,23.57,0.52,41.75,5.33
12-06-2018 00:00,12-06-2018 01:00,144.58,96.0,32.62,1.3,14.04,4.82
12-06-2018 01:00,12-06-2018 02:00,150.5,85.0,29.47,1.26,13.8,4.49
12-06-2018 02:00,12-06-2018 03:00,152.83,113.0,19.77,1.05,19.63,3.59
12-06-2018 03:00,12-06-2018 04:00,160.33,63.0,17.53,0.97,16.34,2.95
12-06-2018 04:00,12-06-2018 05:00,185.75,63.0,17.86,0.99,12.57,3.15
12-06-2018 05:00,12-06-2018 06:00,186.17,66.0,19.57,1.08,8.07,3.22
12-06-2018 06:00,12-06-2018 07:00,153.92,77.0,18.97,0.76,7.54,2.72
12-06-2018 07:00,12-06-2018 08:00,154.67,62.0,15.51,0.25,15.93,2.73
12-06-2018 08:00,12-06-2018 09:00,147.67,55.0,16.67,0.02,10.38,1.35
12-06-2018 09:00,12-06-2018 10:00,189.17,62.0,14.48,0.04,3.1,0.54
12-06-2018 10:00,12-06-2018 11:00,256.25,75.0,12.51,0.05,1.79,0.56
12-06-2018 11:00,12-06-2018 12:00,302.33,94.0,11.05,0.06,7.15,0.66
12-06-2018 12:00,12-06-2018 13:00,295.92,92.0,13.06,0.13,8.28,1.24
12-06-2018 13:00,12-06-2018 14:00,284.92,101.0,12.32,0.09,1.63,0.41
12-06-2018 14:00,12-06-2018 15:00,343.58,116.0,11.57,0.1,1.4,0.38
12-06-2018 15:00,12-06-2018 16:00,364.58,124.0,10.71,0.11,1.07,0.35
12-06-2018 16:00,12-06-2018 17:00,367.83,280.0,11.11,0.08,1.04,0.89
12-06-2018 17:00,12-06-2018 18:00,572.42,205.0,13.27,0.07,1.14,0.48
12-06-2018 18:00,12-06-2018 19:00,628.58,221.0,16.32,0.06,0.93,1.45
12-06-2018 19:00,12-06-2018 20:00,570.8,216.0,21.05,0.04,1.44,0.94
12-06-2018 20:00,12-06-2018 21:00,564.0,241.67,28.58,0.01,3.91,2.24
12-06-2018 21:00,12-06-2018 22:00,597.0,234.83,28.72,0.02,5.37,2.69
12-06-2018 22:00,12-06-2018 23:00,608.25,238.58,30.38,0.01,6.65,2.53
12-06-2018 23:00,13-06-2018 00:00,527.42,214.25,23.4,None,7.46,2.38
13-06-2018 00:00,13-06-2018 01:00,668.5,256.0,20.07,0.01,6.94,1.95
13-06-2018 01:00,13-06-2018 02:00,655.42,241.67,21.19,0.01,4.91,2.88
13-06-2018 02:00,13-06-2018 03:00,552.17,195.08,17.07,1.01,5.91,1.63
13-06-2018 03:00,13-06-2018 04:00,487.08,160.75,15.45,0.84,3.15,0.94
13-06-2018 04:00,13-06-2018 05:00,409.58,139.67,14.28,0.01,3.31,0.45
13-06-2018 05:00,13-06-2018 06:00,340.67,136.17,11.99,1.68,4.43,0.74
13-06-2018 06:00,13-06-2018 07:00,322.17,122.25,10.97,0.01,7.68,1.42
13-06-2018 07:00,13-06-2018 08:00,327.42,118.25,14.4,0.01,6.08,0.9
13-06-2018 08:00,13-06-2018 09:00,326.17,123.5,14.46,0.02,4.06,0.67
13-06-2018 09:00,13-06-2018 10:00,341.58,122.17,11.75,0.02,2.57,1.0
13-06-2018 10:00,13-06-2018 11:00,333.83,122.0,10.33,0.03,1.89,0.81
13-06-2018 11:00,13-06-2018 12:00,389.83,134.83,13.21,0.04,1.92,0.88
13-06-2018 12:00,13-06-2018 13:00,392.25,145.17,11.86,0.05,1.8,1.27
13-06-2018 13:00,13-06-2018 14:00,414.92,160.67,11.12,0.06,1.07,1.12
13-06-2018 14:00,13-06-2018 15:00,435.33,175.75,10.91,0.07,1.25,1.05
13-06-2018 15:00,13-06-2018 16:00,429.8,168.75,9.23,0.9,70.73,1.99
13-06-2018 16:00,13-06-2018 17:00,463.2,162.5,9.85,0.95,63.65,2.59
